subject,sessionIndex,rep,Hold,Down-Down,Up-Down
Azfar,9,10,0.178760529,1.624827385,1.446066856
Azfar,10,1,0.202029705,0.35163784,0.149608135
Azfar,10,2,0.177822113,0.287952185,0.110130072
Azfar,10,3,0.186926842,1.404200077,1.217273235
Azfar,10,4,0.198266983,0.338541269,0.140274286
Azfar,10,5,0.168083668,0.340319872,0.172236204
Azfar,10,6,0.176059961,0.299362659,0.123302698
Azfar,10,7,0.164911985,0.316746235,0.151834249
Azfar,10,8,0.186150074,0.311414242,0.125264168
Azfar,10,9,0.199808359,1.687483788,1.487675428
Azfar,10,10,0.151642561,0.348372936,0.196730375
Azfar,1,1,0.147292614,0.332221985,0.184929371
Azfar,1,2,0.156030178,0.351075172,0.195044994
Azfar,1,3,0.162007809,0.260823965,0.098816156
Azfar,1,4,0.159448624,0.26100111,0.101552486
Azfar,1,5,0.160767555,0.24536109,0.084593534
Azfar,1,6,0.136000156,0.765787363,0.629787207
Azfar,1,7,0.179918528,0.224134684,0.044216156
Azfar,1,8,0.150041342,0.678784132,0.52874279
Azfar,1,9,0.155560493,0.170726299,0.015165806
Azfar,1,10,0.159246683,0.176392555,0.017145872
Azfar,2,1,0.163845301,0.230566502,0.066721201
Azfar,2,2,0.185398102,0.342583656,0.157185555
Azfar,2,3,0.124638557,0.291750431,0.167111874
Azfar,2,4,0.150697708,0.271439075,0.120741367
Azfar,2,5,0.145955801,0.344908237,0.198952436
Azfar,2,6,0.152020454,0.436576366,0.284555912
Azfar,2,7,0.18930912,0.455615044,0.266305923
Azfar,2,8,0.141983032,0.245808363,0.103825331
Azfar,2,9,0.155511379,0.160931349,0.00541997
Azfar,2,10,0.129618406,0.136861563,0.007243156
Azfar,3,1,0.17633009,0.220206499,0.04387641
Azfar,3,2,0.125231743,0.190617323,0.06538558
Azfar,3,3,0.132600784,1.569762468,1.437161684
Azfar,3,4,0.200433731,0.292182684,0.091748953
Azfar,3,5,0.166923285,0.275907755,0.10898447
Azfar,3,6,0.160243273,0.300925016,0.140681744
Azfar,3,7,0.146639824,0.150027037,0.003387213
Azfar,3,8,0.146160364,0.149825811,0.003665447
Azfar,3,9,0.135385752,0.261321783,0.125936031
Azfar,3,10,0.169466257,0.173331022,0.003864765
Azfar,4,1,0.14085269,0.119841814,-0.021010876
Azfar,4,2,0.114482641,0.225672483,0.111189842
Azfar,4,3,0.159331322,0.255361557,0.096030235
Azfar,4,4,0.151169777,0.248108387,0.09693861
Azfar,4,5,0.153054953,0.194408178,0.041353226
Azfar,4,6,0.145595551,0.219703197,0.074107647
Azfar,4,7,0.190629482,0.306036472,0.11540699
Azfar,4,8,0.179403782,0.239150286,0.059746504
Azfar,4,9,0.164071083,0.229170322,0.065099239
Azfar,4,10,0.128606796,0.197014093,0.068407297
Azfar,5,1,0.132366419,0.156781673,0.024415255
Azfar,5,2,0.172033072,0.301668882,0.129635811
Azfar,5,3,0.170782566,0.517565727,0.346783161
Azfar,5,4,0.154039145,0.198686838,0.044647694
Azfar,5,5,0.170987368,0.222556829,0.051569462
Azfar,5,6,0.151359797,0.201659203,0.050299406
Azfar,5,7,0.149516582,0.249917984,0.100401402
Azfar,5,8,0.141233921,0.182540178,0.041306257
Azfar,5,9,0.174245596,0.2298944,0.055648804
Azfar,5,10,0.194975615,0.285923958,0.090948343
Azfar,6,1,0.144310951,0.168894053,0.024583101
Azfar,6,2,0.150729418,0.189434528,0.038705111
Azfar,6,3,0.147572279,0.15018177,0.002609491
Azfar,6,4,0.147916317,0.174731255,0.026814938
Azfar,6,5,0.156994581,0.16148591,0.004491329
Azfar,6,6,0.154361248,0.158195496,0.003834248
Azfar,6,7,0.162429094,0.176536083,0.014106989
Azfar,6,8,0.179662228,0.194404125,0.014741898
Azfar,6,9,0.165945768,0.1405406,-0.025405169
Azfar,6,10,0.170891762,0.145013571,-0.025878191
Azfar,7,1,0.134805918,0.165133715,0.030327797
Azfar,7,2,0.151479959,0.202760696,0.051280737
Azfar,7,3,0.145895958,0.165104628,0.01920867
Azfar,7,4,0.119796515,0.205435514,0.085639
Azfar,7,5,0.172249794,0.298695803,0.126446009
Azfar,7,6,0.166605234,0.196107149,0.029501915
Azfar,7,7,0.181224585,0.224715233,0.043490648
Azfar,7,8,0.170116901,0.501584768,0.331467867
Azfar,7,9,0.184875727,0.259943962,0.075068235
Azfar,7,10,0.203474998,0.266324997,0.062849998
Azfar,8,1,0.150855064,0.190855265,0.0400002
Azfar,8,2,0.192418337,0.293936968,0.101518631
Azfar,8,3,0.127463102,0.197532654,0.070069551
Azfar,8,4,0.15023756,0.192128181,0.041890621
Azfar,8,5,0.137295485,0.143402815,0.00610733
Azfar,8,6,0.191771984,0.304198027,0.112426043
Azfar,8,7,0.156947136,0.161040306,0.00409317
Azfar,8,8,0.135825634,0.195125818,0.059300184
Azfar,8,9,0.222034693,0.297027588,0.074992895
Azfar,8,10,0.143388033,0.163160086,0.019772053
Azfar,9,1,0.137716293,0.28184104,0.144124746
Azfar,9,2,0.186500072,0.321727753,0.13522768
Azfar,9,3,0.189803123,0.236517429,0.046714306
Azfar,9,4,0.201010466,0.302197218,0.101186752
Azfar,9,5,0.146932364,0.247478247,0.100545883
Azfar,9,6,0.196038246,0.351541996,0.15550375
Azfar,9,7,0.162265062,0.42929697,0.267031908
Azfar,9,8,0.145831347,0.415835619,0.270004272
Azfar,9,9,0.179554701,0.590604067,0.411049366
Azfar,9,10,0.135558367,0.190618753,0.055060387
Azfar,10,1,0.162116766,0.29728055,0.135163784
Azfar,10,2,0.134806395,0.641941786,0.507135391
Azfar,10,3,0.153048992,2.324961185,2.171912193
Azfar,10,4,0.133913279,0.826758146,0.692844868
Azfar,10,5,0.186439753,0.381591082,0.195151329
Azfar,10,6,0.177212,0.668563843,0.491351843
Azfar,10,7,0.166102171,0.334439754,0.168337584
Azfar,10,8,0.1393013,0.175233126,0.035931826
Azfar,10,9,0.136301517,0.155186653,0.018885136
Azfar,10,10,0.150903463,0.844529629,0.693626165
Azfar,1,1,0.155380964,0.813269138,0.657888174
Azfar,1,2,0.150029659,0.31532383,0.16529417
Azfar,1,3,0.145802259,0.272927761,0.127125502
Azfar,1,4,0.144934416,0.24660182,0.101667404
Azfar,1,5,0.162971497,0.45220232,0.289230824
Azfar,1,6,0.162395954,0.246861935,0.084465981
Azfar,1,7,0.155269623,0.190827131,0.035557508
Azfar,1,8,0.175395966,0.343086958,0.167690992
Azfar,1,9,0.145957708,0.207906961,0.061949253
Azfar,1,10,0.141052246,0.171671152,0.030618906
Azfar,2,1,0.154376507,0.170580864,0.016204357
Azfar,2,2,0.179850817,0.209638119,0.029787302
Azfar,2,3,0.204479456,0.212384224,0.007904768
Azfar,2,4,0.168942451,0.195561647,0.026619196
Azfar,2,5,0.138300419,0.318471432,0.180171013
Azfar,2,6,0.206685781,0.32918191,0.122496128
Azfar,2,7,0.170827389,0.377398968,0.206571579
Azfar,2,8,0.158129454,0.228497744,0.07036829
Azfar,2,9,0.154854536,0.1976192,0.042764664
Azfar,2,10,0.15959692,0.16415453,0.00455761
Azfar,3,1,0.1898911,0.231743097,0.041851997
Azfar,3,2,0.200504303,0.205501795,0.004997492
Azfar,3,3,0.179637671,0.183120489,0.003482819
Azfar,3,4,0.190634251,0.307012558,0.116378307
Azfar,3,5,0.202251196,0.231961966,0.02971077
Azfar,3,6,0.154288769,0.181315184,0.027026415
Azfar,3,7,0.162284136,0.188074589,0.025790453
Azfar,3,8,0.130539417,0.1500175,0.019478083
Azfar,3,9,0.164543152,0.176763535,0.012220383
Azfar,3,10,0.143678904,0.165196657,0.021517754
Azfar,4,1,0.160949707,0.201452971,0.040503263
Azfar,4,2,0.18909955,0.237400055,0.048300505
Azfar,4,3,0.170592546,0.221627712,0.051035166
Azfar,4,4,0.1448524,0.345780373,0.200927973
Azfar,4,5,0.144337416,0.207045078,0.062707663
Azfar,4,6,0.161321402,0.278885126,0.117563725
Azfar,4,7,0.170143127,0.268328667,0.098185539
Azfar,4,8,0.160963058,0.256930351,0.095967293
Azfar,4,9,0.172231197,0.281088352,0.108857155
Azfar,4,10,0.165630579,0.220745802,0.055115223
Azfar,5,1,0.156491995,0.234143972,0.077651978
Azfar,5,2,0.197090864,0.382495642,0.185404778
Azfar,5,3,0.180334568,0.221714735,0.041380167
Azfar,5,4,0.180934668,0.232946396,0.052011728
Azfar,5,5,0.155245781,0.19527173,0.040025949
Azfar,5,6,0.207850456,0.251444817,0.04359436
Azfar,5,7,0.211524725,0.34787178,0.136347055
Azfar,5,8,0.177099466,0.190362453,0.013262987
Azfar,5,9,0.15120101,0.202020884,0.050819874
Azfar,5,10,0.180998087,0.200726748,0.019728661
Azfar,6,1,0.145370245,0.226076126,0.080705881
Azfar,6,2,0.146278143,0.171606541,0.025328398
Azfar,6,3,0.172929764,0.263186216,0.090256453
Azfar,6,4,0.194115162,0.196479082,0.00236392
Azfar,6,5,0.15100193,0.170753241,0.01975131
Azfar,6,6,0.166289806,0.210625648,0.044335842
Azfar,6,7,0.150574923,0.243543386,0.092968464
Azfar,6,8,0.146630287,0.191823483,0.045193195
Azfar,6,9,0.149870634,0.185540915,0.03567028
Azfar,6,10,0.165472269,0.215790987,0.050318718
Azfar,7,1,0.176359653,0.155836344,-0.02052331
Azfar,7,2,0.133113384,0.193310022,0.060196638
Azfar,7,3,0.186157465,0.196849823,0.010692358
Azfar,7,4,0.150198936,0.256587744,0.106388807
Azfar,7,5,0.172817707,0.249138594,0.076320887
Azfar,7,6,0.15073061,0.257104635,0.106374025
Azfar,7,7,0.183419466,0.239417315,0.055997849
Azfar,7,8,0.149518728,0.154140472,0.004621744
Azfar,7,9,0.177031279,0.267044783,0.090013504
Azfar,7,10,0.160734653,0.221145391,0.060410738
Azfar,8,1,0.137779474,0.197488308,0.059708834
Azfar,8,2,0.150576591,0.275649548,0.125072956
Azfar,8,3,0.171624184,0.242641211,0.071017027
Azfar,8,4,0.176176071,0.191222906,0.015046835
Azfar,8,5,0.161407232,0.210438967,0.049031734
Azfar,8,6,0.148530483,0.309324741,0.160794258
Azfar,8,7,0.150891542,0.185668945,0.034777403
Azfar,8,8,0.156491518,0.133425474,-0.023066044
Azfar,8,9,0.150321245,0.23560667,0.085285425
Azfar,8,10,0.130095243,0.160195112,0.030099869
Azfar,9,1,0.180990219,0.226860285,0.045870066
Azfar,9,2,0.190976381,0.222180605,0.031204224
Azfar,9,3,0.155438423,0.215316057,0.059877634
Azfar,9,4,0.155293465,0.240362883,0.085069418
Azfar,9,5,0.160325766,0.16438508,0.004059315
Azfar,9,6,0.19984889,0.255251646,0.055402756
Azfar,9,7,0.139092207,0.420827866,0.281735659
Azfar,9,8,0.167010069,0.207693577,0.040683508
Azfar,9,9,0.16899848,0.503647327,0.334648848
Azfar,9,10,0.12140727,0.12597394,0.004566669
Azfar,10,1,0.141216993,0.231627226,0.090410233
Azfar,10,2,0.16476512,0.432201624,0.267436504
Azfar,10,3,0.159643173,0.163887978,0.004244804
Azfar,10,4,0.161990404,0.248039246,0.086048841
Azfar,10,5,0.180689096,0.300308943,0.119619846
Azfar,10,6,0.187654734,0.402592659,0.214937925
Azfar,10,7,0.226321697,0.427002192,0.200680494
Azfar,10,8,0.153011322,0.236819029,0.083807707
Azfar,10,9,0.188298941,0.190490961,0.00219202
Azfar,10,10,0.164903164,0.330256224,0.16535306
Azfar,1,1,0.126460791,0.794135809,0.667675018
Azfar,1,2,0.11198163,0.268445253,0.156463623
Azfar,1,3,0.138595343,0.670884371,0.532289028
Azfar,1,4,0.129970312,0.676553726,0.546583414
Azfar,1,5,0.12069416,0.281481266,0.160787106
Azfar,1,6,0.120512486,0.447373629,0.326861143
Azfar,1,7,0.161868811,0.327176809,0.165307999
Azfar,1,8,0.108175993,0.411778927,0.303602934
Azfar,1,9,0.1229105,0.962480783,0.839570284
Azfar,1,10,0.155413389,0.326772451,0.171359062
Azfar,2,1,0.144255638,0.305868626,0.161612988
Azfar,2,2,0.151315689,0.298349857,0.147034168
Azfar,2,3,0.121946335,0.273418427,0.151472092
Azfar,2,4,0.13623786,0.257183552,0.120945692
Azfar,2,5,0.164985657,0.29036355,0.125377893
Azfar,2,6,0.128422499,0.356506348,0.228083849
Azfar,2,7,0.125361443,0.993857622,0.86849618
Azfar,2,8,0.153796196,0.482477665,0.328681469
Azfar,2,9,0.147639751,0.309788704,0.162148952
Azfar,2,10,0.135372877,0.291270494,0.155897617
Azfar,3,1,0.144204378,0.290675879,0.1464715
Azfar,3,2,0.152568579,0.34197402,0.189405441
Azfar,3,3,0.131971836,0.233613729,0.101641893
Azfar,3,4,0.153939962,0.289748669,0.135808706
Azfar,3,5,0.134879112,0.257996082,0.12311697
Azfar,3,6,0.134196281,0.28109026,0.146893978
Azfar,3,7,0.129645109,0.286545992,0.156900883
Azfar,3,8,0.120919704,0.279291868,0.158372164
Azfar,3,9,0.139753819,0.340465546,0.200711727
Azfar,3,10,0.128547668,0.310110092,0.181562424
Azfar,4,1,0.135625362,0.351062298,0.215436935
Azfar,4,2,0.084020615,0.355162621,0.271142006
Azfar,4,3,0.133012533,0.307808876,0.174796343
Azfar,4,4,0.155025721,0.425168753,0.270143032
Azfar,4,5,0.133942604,0.290239811,0.156297207
Azfar,4,6,0.15028286,0.391084909,0.24080205
Azfar,4,7,0.144996643,0.304723263,0.15972662
Azfar,4,8,0.146561623,0.376533747,0.229972124
Azfar,4,9,0.155602455,0.344003201,0.188400745
Azfar,4,10,0.153691292,0.307289362,0.15359807
Azfar,5,1,0.125488758,0.268881083,0.143392324
Azfar,5,2,0.135786772,0.302241087,0.166454315
Azfar,5,3,0.146758795,0.336418867,0.189660072
Azfar,5,4,0.139060259,0.294698954,0.155638695
Azfar,5,5,0.156830788,0.437311411,0.280480623
Azfar,5,6,0.140105724,0.270190716,0.130084991
Azfar,5,7,0.130953789,0.266904116,0.135950327
Azfar,5,8,0.129933357,0.293028593,0.163095236
Azfar,5,9,0.138082743,0.274259329,0.136176586
Azfar,5,10,0.13161087,0.251844645,0.120233774
Azfar,6,1,0.134572268,0.261342764,0.126770496
Azfar,6,2,0.135309696,0.275761604,0.140451908
Azfar,6,3,0.135398626,0.30524683,0.169848204
Azfar,6,4,0.097236633,0.231595516,0.134358883
Azfar,6,5,0.143051624,0.302773237,0.159721613
Azfar,6,6,0.136781454,0.316638708,0.179857254
Azfar,6,7,0.128293991,0.300378799,0.172084808
Azfar,6,8,0.1301682,0.461906672,0.331738472
Azfar,6,9,0.146239758,0.387562275,0.241322517
Azfar,6,10,0.157808542,0.29629612,0.138487577
Azfar,7,1,0.131940603,0.281109095,0.149168491
Azfar,7,2,0.125603914,0.310691118,0.185087204
Azfar,7,3,0.126106739,0.276385307,0.150278568
Azfar,7,4,0.130984306,0.542770147,0.411785841
Azfar,7,5,0.130716562,0.297951698,0.167235136
Azfar,7,6,0.155421495,0.507910013,0.352488518
Azfar,7,7,0.13833642,0.305109262,0.166772842
Azfar,7,8,0.141797781,1.432694912,1.290897131
Azfar,7,9,0.140512943,0.315035343,0.1745224
Azfar,7,10,0.135414839,0.337118387,0.201703548
Azfar,8,1,0.129063129,0.275876284,0.146813154
Azfar,8,2,0.134922028,0.338207722,0.203285694
Azfar,8,3,0.110949039,0.269442081,0.158493042
Azfar,8,4,0.125193596,0.25742054,0.132226944
Azfar,8,5,0.084629774,0.372811317,0.288181543
Azfar,8,6,0.149733067,0.301150084,0.151417017
Azfar,8,7,0.121203184,0.262120724,0.14091754
Azfar,8,8,0.123167515,0.244726419,0.121558905
Azfar,8,9,0.131644964,0.317189932,0.185544968
Azfar,8,10,0.127127647,0.277231216,0.150103569
Azfar,9,1,0.120171309,0.251797676,0.131626368
Azfar,9,2,0.095644474,0.243792534,0.14814806
Azfar,9,3,0.126288652,0.316691875,0.190403223
Azfar,9,4,0.121388197,0.362556458,0.241168261
Azfar,9,5,0.145699263,0.292119265,0.146420002
Azfar,9,6,0.114483118,0.271684647,0.157201529
Azfar,9,7,0.11929369,0.292744637,0.173450947
Azfar,9,8,0.121891975,0.296126366,0.17423439
Azfar,9,9,0.115721703,0.402772665,0.287050962
Azfar,9,10,0.130159616,0.263891459,0.133731842
Azfar,10,1,0.130563736,0.270099401,0.139535666
Azfar,10,2,0.116428614,1.156059504,1.03963089
Azfar,10,3,0.108238459,0.298312902,0.190074444
Azfar,10,4,0.103323221,0.239550114,0.136226892
Azfar,10,5,0.100788116,0.287183762,0.186395645
Azfar,10,6,0.120573759,0.964289427,0.843715668
Azfar,10,7,0.130601645,0.275486708,0.144885063
Azfar,10,8,0.120179892,0.280112743,0.159932852
Azfar,10,9,0.120512009,0.306699753,0.186187744
Azfar,10,10,0.109575272,0.247055292,0.137480021
Azfar,1,1,0.126370192,0.609659672,0.48328948
Azfar,1,2,0.129469633,0.320248842,0.190779209
Azfar,1,3,0.146483421,0.643164396,0.496680975
Azfar,1,4,0.140743732,0.774791956,0.634048223
Azfar,1,5,0.13468194,0.34334445,0.20866251
Azfar,1,6,0.130218744,1.009831429,0.879612684
Azfar,1,7,0.155352592,0.34653306,0.191180468
Azfar,1,8,0.138487816,0.700734138,0.562246323
Azfar,1,9,0.11377883,0.741674662,0.627895832
Azfar,1,10,0.139032125,0.436477661,0.297445536
Azfar,2,1,0.140133858,0.538468122,0.398334265
Azfar,2,2,0.14906168,0.374878883,0.225817204
Azfar,2,3,0.156885386,0.362847567,0.205962181
Azfar,2,4,0.126722813,0.270239115,0.143516302
Azfar,2,5,0.145996094,0.291696548,0.145700455
Azfar,2,6,0.148859739,0.277574539,0.1287148
Azfar,2,7,0.151176929,0.851825237,0.700648308
Azfar,2,8,0.154116154,0.631201506,0.477085352
Azfar,2,9,0.161230803,0.33649683,0.175266027
Azfar,2,10,0.135821342,0.27760458,0.141783237
Azfar,3,1,0.160422325,0.310442448,0.150020123
Azfar,3,2,0.160235167,0.416610003,0.256374836
Azfar,3,3,0.129555464,0.386445045,0.256889582
Azfar,3,4,0.145607948,0.285861254,0.140253305
Azfar,3,5,0.153670788,0.373908758,0.22023797
Azfar,3,6,0.136283636,0.40467906,0.268395424
Azfar,3,7,0.125181198,0.301075459,0.17589426
Azfar,3,8,0.16516161,0.411699772,0.246538162
Azfar,3,9,0.145292521,0.352029085,0.206736565
Azfar,3,10,0.150113583,0.341426134,0.191312551
Azfar,4,1,0.11528635,0.507530928,0.392244577
Azfar,4,2,0.115779161,0.453149319,0.337370157
Azfar,4,3,0.143424988,0.541927576,0.398502588
Azfar,4,4,0.142578125,0.97137475,0.828796625
Azfar,4,5,0.147521019,0.466389179,0.31886816
Azfar,4,6,0.151430368,0.307121992,0.155691624
Azfar,4,7,0.145165682,0.391113043,0.245947361
Azfar,4,8,0.159451485,0.419467688,0.260016203
Azfar,4,9,0.145394087,0.334272385,0.188878298
Azfar,4,10,0.139741898,0.368466139,0.228724241
Azfar,5,1,0.151086569,0.311421871,0.160335302
Azfar,5,2,0.148887396,0.411258698,0.262371302
Azfar,5,3,0.155210733,0.341534615,0.186323881
Azfar,5,4,0.156311274,0.308041334,0.151730061
Azfar,5,5,0.175364494,0.411645889,0.236281395
Azfar,5,6,0.15978837,0.307703972,0.147915602
Azfar,5,7,0.149965048,0.279381752,0.129416704
Azfar,5,8,0.154010773,0.339200258,0.185189486
Azfar,5,9,0.1609056,0.378177404,0.217271805
Azfar,5,10,0.120153427,0.240083218,0.11992979
Azfar,6,1,0.14868927,0.412005901,0.263316631
Azfar,6,2,0.148761749,0.514601231,0.365839481
Azfar,6,3,0.156325579,0.425711632,0.269386053
Azfar,6,4,0.149817467,0.33651948,0.186702013
Azfar,6,5,0.159567595,0.370898008,0.211330414
Azfar,6,6,0.188805819,0.408756971,0.219951153
Azfar,6,7,0.144582987,0.902165651,0.757582664
Azfar,6,8,0.145269871,0.747757912,0.602488041
Azfar,6,9,0.139415503,0.501971245,0.362555742
Azfar,6,10,0.164976835,0.361047268,0.196070433
Azfar,7,1,0.109021902,0.262208223,0.153186321
Azfar,7,2,0.136003017,0.503437519,0.367434502
Azfar,7,3,0.139933348,0.331224442,0.191291094
Azfar,7,4,0.150630236,0.419683933,0.269053698
Azfar,7,5,0.145044804,0.485081673,0.340036869
Azfar,7,6,0.139275551,0.455364943,0.316089392
Azfar,7,7,0.145087004,0.370458126,0.225371122
Azfar,7,8,0.120296955,0.296646595,0.17634964
Azfar,7,9,0.142254829,0.392199755,0.249944925
Azfar,7,10,0.155064344,0.762227058,0.607162714
Azfar,8,1,0.138633251,0.41629982,0.277666569
Azfar,8,2,0.14515233,0.300361156,0.155208826
Azfar,8,3,0.115283012,0.317263842,0.201980829
Azfar,8,4,0.131400824,0.285071373,0.153670549
Azfar,8,5,0.135360479,0.412992716,0.277632236
Azfar,8,6,0.156309366,0.395227671,0.238918304
Azfar,8,7,0.120648623,0.282858849,0.162210226
Azfar,8,8,0.155653715,0.338076115,0.1824224
Azfar,8,9,0.135094881,0.730961084,0.595866203
Azfar,8,10,0.115456104,0.251998901,0.136542797
Azfar,9,1,0.126681328,0.385642767,0.258961439
Azfar,9,2,0.167849779,0.338499784,0.170650005
Azfar,9,3,0.140504122,0.296472311,0.155968189
Azfar,9,4,0.182508469,0.406094074,0.223585606
Azfar,9,5,0.110893488,0.256754875,0.145861387
Azfar,9,6,0.136589766,0.272723198,0.136133432
Azfar,9,7,0.138890505,0.304193258,0.165302753
Azfar,9,8,0.151792288,0.325573921,0.173781633
Azfar,9,9,0.099341631,0.3469522,0.247610569
Azfar,9,10,0.112245321,0.218662024,0.106416702
Azfar,10,1,0.141806364,0.252803087,0.110996723
Azfar,10,2,0.124832869,0.205919981,0.081087112
Azfar,10,3,0.144548178,0.368397713,0.223849535
Azfar,10,4,0.125408411,0.363075495,0.237667084
Azfar,10,5,0.144285679,0.306208611,0.161922932
Azfar,10,6,0.099991083,0.232265472,0.132274389
Azfar,10,7,0.147295952,0.287498236,0.140202284
Azfar,10,8,0.175191164,0.38531661,0.210125446
Azfar,10,9,0.155912399,0.353387356,0.197474957
Azfar,10,10,0.124018431,0.505115509,0.381097078
Chris,1,1,0.098477364,0.278620005,0.180142641
Chris,1,2,0.113248348,0.232352495,0.119104147
Chris,1,3,0.126073599,0.214520454,0.088446856
Chris,1,4,0.095781803,0.191146374,0.095364571
Chris,1,5,0.091623545,0.173711061,0.082087517
Chris,1,6,0.10940218,0.252092361,0.142690182
Chris,1,7,0.123961926,0.208615541,0.084653616
Chris,1,8,0.116029978,0.182983398,0.066953421
Chris,1,9,0.119927883,0.197988987,0.078061104
Chris,1,10,0.111795425,0.174978733,0.063183308
Chris,2,1,0.149362564,0.616103888,0.466741323
Chris,2,2,0.13532567,0.289029837,0.153704166
Chris,2,3,0.093999386,0.195105791,0.101106405
Chris,2,4,0.101976633,0.191260576,0.089283943
Chris,2,5,0.116658449,0.247210979,0.13055253
Chris,2,6,0.092361927,0.189572573,0.097210646
Chris,2,7,0.092716932,0.221233368,0.128516436
Chris,2,8,0.091812134,0.227593422,0.135781288
Chris,2,9,0.106667042,0.175151587,0.068484545
Chris,2,10,0.11568284,0.275171995,0.159489155
Chris,3,1,0.115242004,0.432005644,0.316763639
Chris,3,2,0.114217997,0.251439095,0.137221098
Chris,3,3,0.112872362,0.203638315,0.090765953
Chris,3,4,0.127740145,0.536804914,0.40906477
Chris,3,5,0.096099615,0.226933718,0.130834103
Chris,3,6,0.11076355,0.216227531,0.105463982
Chris,3,7,0.093415737,0.170722723,0.077306986
Chris,3,8,0.097321987,0.200961351,0.103639364
Chris,3,9,0.10320878,0.1970222,0.093813419
Chris,3,10,0.09295249,0.131009579,0.038057089
Chris,4,1,0.121077776,0.252547026,0.13146925
Chris,4,2,0.117959738,0.193944931,0.075985193
Chris,4,3,0.097949743,0.208009243,0.1100595
Chris,4,4,0.099931717,0.340687513,0.240755796
Chris,4,5,0.114920139,0.318284273,0.203364134
Chris,4,6,0.122478008,0.218560934,0.096082926
Chris,4,7,0.119805336,0.499074936,0.3792696
Chris,4,8,0.130099773,0.219033241,0.088933468
Chris,4,9,0.111496925,0.166896343,0.055399418
Chris,4,10,0.140684843,2.16020751,2.019522667
Chris,5,1,0.119247913,0.212218761,0.092970848
Chris,5,2,0.135962725,0.228619814,0.092657089
Chris,5,3,0.132021666,0.276043415,0.144021749
Chris,5,4,0.110868454,0.18388176,0.073013306
Chris,5,5,0.120618582,0.223009348,0.102390766
Chris,5,6,0.170724154,0.306971073,0.13624692
Chris,5,7,0.142692327,0.218648434,0.075956106
Chris,5,8,0.145919085,0.301486969,0.155567884
Chris,5,9,0.134480476,0.23716116,0.102680683
Chris,5,10,0.147708416,0.213668823,0.065960407
Chris,6,1,0.126713514,0.249171019,0.122457504
Chris,6,2,0.116960526,0.17146039,0.054499865
Chris,6,3,0.09032011,0.139692545,0.049372435
